Identifiant PRM;Type de donnees;Date de debut;Date de fin;Grandeur physique;Grandeur metier;Etape metier;Unite;Pas en minutes
07586251793436;Courbe de charge;16/07/2017;16/07/2019;Energie active;Consommation;Comptage Brut;W;
Horodate;Valeur
2019-04-28T10:30:00+02:00;920
2019-04-28T11:00:00+02:00;548
2019-04-28T11:30:00+02:00;330
2019-04-28T12:00:00+02:00;40
2019-04-28T12:30:00+02:00;78
2019-04-28T13:00:00+02:00;136
2019-04-28T13:30:00+02:00;136
2019-04-28T14:00:00+02:00;44
2019-04-28T14:30:00+02:00;52
2019-04-28T15:00:00+02:00;136
2019-04-28T15:30:00+02:00;236
2019-04-28T16:00:00+02:00;50
2019-04-28T16:30:00+02:00;36
2019-04-28T17:00:00+02:00;594
2019-04-28T17:30:00+02:00;196
2019-04-28T18:00:00+02:00;412
2019-04-28T18:30:00+02:00;280
2019-04-28T19:00:00+02:00;2034
2019-04-28T19:30:00+02:00;246
2019-04-28T20:00:00+02:00;130
2019-04-28T20:30:00+02:00;320
2019-04-28T21:00:00+02:00;1432
2019-04-28T21:30:00+02:00;550
2019-04-28T22:00:00+02:00;174
2019-04-28T22:30:00+02:00;38
2019-04-28T23:00:00+02:00;68
2019-04-28T23:30:00+02:00;138
2019-04-29T00:00:00+02:00;142
2019-04-29T00:30:00+02:00;70
2019-04-29T01:00:00+02:00;44
2019-04-29T01:30:00+02:00;128
2019-04-29T02:00:00+02:00;134
2019-04-29T02:30:00+02:00;70
2019-04-29T03:00:00+02:00;36
2019-04-29T03:30:00+02:00;134
2019-04-29T04:00:00+02:00;132
2019-04-29T04:30:00+02:00;40
2019-04-29T05:00:00+02:00;68
2019-04-29T05:30:00+02:00;518
2019-04-29T06:00:00+02:00;98
2019-04-29T06:30:00+02:00;36
2019-04-29T07:00:00+02:00;102
2019-04-29T07:30:00+02:00;130
2019-04-29T08:00:00+02:00;530
2019-04-29T08:30:00+02:00;442
2019-04-29T09:00:00+02:00;874
2019-04-29T09:30:00+02:00;1330
2019-04-29T10:00:00+02:00;1260
2019-04-29T10:30:00+02:00;1314
2019-04-29T11:00:00+02:00;1356
2019-04-29T11:30:00+02:00;470
2019-04-29T12:00:00+02:00;34
2019-04-29T12:30:00+02:00;114
2019-04-29T13:00:00+02:00;128
2019-04-29T13:30:00+02:00;46
2019-04-29T14:00:00+02:00;48
2019-04-29T14:30:00+02:00;130
2019-04-29T15:00:00+02:00;108
2019-04-29T15:30:00+02:00;36
2019-04-29T16:00:00+02:00;82
2019-04-29T16:30:00+02:00;128
2019-04-29T17:00:00+02:00;78
2019-04-29T17:30:00+02:00;36
2019-04-29T18:00:00+02:00;114
2019-04-29T18:30:00+02:00;128
2019-04-29T19:00:00+02:00;48
2019-04-29T19:30:00+02:00;62
2019-04-29T20:00:00+02:00;408
2019-04-29T20:30:00+02:00;374
2019-04-29T21:00:00+02:00;298
2019-04-29T21:30:00+02:00;278
2019-04-29T22:00:00+02:00;736
2019-04-29T22:30:00+02:00;372
2019-04-29T23:00:00+02:00;288
2019-04-29T23:30:00+02:00;40
2019-04-30T00:00:00+02:00;118
2019-04-30T00:30:00+02:00;136
2019-04-30T01:00:00+02:00;68
2019-04-30T01:30:00+02:00;38
2019-04-30T02:00:00+02:00;116
2019-04-30T02:30:00+02:00;132
2019-04-30T03:00:00+02:00;66
2019-04-30T03:30:00+02:00;38
2019-04-30T04:00:00+02:00;112
2019-04-30T04:30:00+02:00;130
2019-04-30T05:00:00+02:00;448
2019-04-30T05:30:00+02:00;36
2019-04-30T06:00:00+02:00;108
2019-04-30T06:30:00+02:00;128
2019-04-30T07:00:00+02:00;68
2019-04-30T07:30:00+02:00;618
2019-04-30T08:00:00+02:00;712
2019-04-30T08:30:00+02:00;1444
2019-04-30T09:00:00+02:00;1420
2019-04-30T09:30:00+02:00;1256
2019-04-30T10:00:00+02:00;1260
2019-04-30T10:30:00+02:00;1356
2019-04-30T11:00:00+02:00;602
2019-04-30T11:30:00+02:00;62
2019-04-30T12:00:00+02:00;34
2019-04-30T12:30:00+02:00;96
2019-04-30T13:00:00+02:00;128
2019-04-30T13:30:00+02:00;84
2019-04-30T14:00:00+02:00;34
2019-04-30T14:30:00+02:00;78
2019-04-30T15:00:00+02:00;128
2019-04-30T15:30:00+02:00;96
2019-04-30T16:00:00+02:00;34
2019-04-30T16:30:00+02:00;92
2019-04-30T17:00:00+02:00;128
2019-04-30T17:30:00+02:00;62
2019-04-30T18:00:00+02:00;36
2019-04-30T18:30:00+02:00;124
2019-04-30T19:00:00+02:00;122
2019-04-30T19:30:00+02:00;34
2019-04-30T20:00:00+02:00;62
2019-04-30T20:30:00+02:00;128
2019-04-30T21:00:00+02:00;94
2019-04-30T21:30:00+02:00;34
2019-04-30T22:00:00+02:00;102
2019-04-30T22:30:00+02:00;128
2019-04-30T23:00:00+02:00;650
2019-04-30T23:30:00+02:00;1144
2019-05-01T00:00:00+02:00;504
2019-05-01T00:30:00+02:00;504
2019-05-01T01:00:00+02:00;378
2019-05-01T01:30:00+02:00;136
2019-05-01T02:00:00+02:00;136
2019-05-01T02:30:00+02:00;78
2019-05-01T03:00:00+02:00;44
2019-05-01T03:30:00+02:00;128
2019-05-01T04:00:00+02:00;134
2019-05-01T04:30:00+02:00;44
2019-05-01T05:00:00+02:00;406
2019-05-01T05:30:00+02:00;490
2019-05-01T06:00:00+02:00;472
2019-05-01T06:30:00+02:00;422
2019-05-01T07:00:00+02:00;268
2019-05-01T07:30:00+02:00;128
2019-05-01T08:00:00+02:00;86
2019-05-01T08:30:00+02:00;958
2019-05-01T09:00:00+02:00;108
2019-05-01T09:30:00+02:00;1620
2019-05-01T10:00:00+02:00;654
2019-05-01T10:30:00+02:00;222
2019-05-01T11:00:00+02:00;64
2019-05-01T11:30:00+02:00;128
2019-05-01T12:00:00+02:00;122
2019-05-01T12:30:00+02:00;34
2019-05-01T13:00:00+02:00;70
2019-05-01T13:30:00+02:00;128
2019-05-01T14:00:00+02:00;98
2019-05-01T14:30:00+02:00;36
2019-05-01T15:00:00+02:00;92
2019-05-01T15:30:00+02:00;128
2019-05-01T16:00:00+02:00;70
2019-05-01T16:30:00+02:00;36
2019-05-01T17:00:00+02:00;116
2019-05-01T17:30:00+02:00;142
2019-05-01T18:00:00+02:00;60
2019-05-01T18:30:00+02:00;546
2019-05-01T19:00:00+02:00;128
2019-05-01T19:30:00+02:00;182
2019-05-01T20:00:00+02:00;112
2019-05-01T20:30:00+02:00;408
2019-05-01T21:00:00+02:00;134
2019-05-01T21:30:00+02:00;308
2019-05-01T22:00:00+02:00;162
2019-05-01T22:30:00+02:00;1284
2019-05-01T23:00:00+02:00;1282
2019-05-01T23:30:00+02:00;2092
2019-05-02T00:00:00+02:00;1610
2019-05-02T00:30:00+02:00;1346
2019-05-02T01:00:00+02:00;1346
2019-05-02T01:30:00+02:00;1378
2019-05-02T02:00:00+02:00;1384
2019-05-02T02:30:00+02:00;874
2019-05-02T03:00:00+02:00;48
2019-05-02T03:30:00+02:00;134
2019-05-02T04:00:00+02:00;132
2019-05-02T04:30:00+02:00;66
2019-05-02T05:00:00+02:00;36
2019-05-02T05:30:00+02:00;114
2019-05-02T06:00:00+02:00;128
2019-05-02T06:30:00+02:00;78
2019-05-02T07:00:00+02:00;36
2019-05-02T07:30:00+02:00;100
2019-05-02T08:00:00+02:00;552
2019-05-02T08:30:00+02:00;1200
2019-05-02T09:00:00+02:00;1386
2019-05-02T09:30:00+02:00;156
2019-05-02T10:00:00+02:00;526
2019-05-02T10:30:00+02:00;648
2019-05-02T11:00:00+02:00;34
2019-05-02T11:30:00+02:00;40
2019-05-02T12:00:00+02:00;130
2019-05-02T12:30:00+02:00;130
2019-05-02T13:00:00+02:00;40
2019-05-02T13:30:00+02:00;38
2019-05-02T14:00:00+02:00;132
2019-05-02T14:30:00+02:00;128
2019-05-02T15:00:00+02:00;40
2019-05-02T15:30:00+02:00;42
2019-05-02T16:00:00+02:00;132
2019-05-02T16:30:00+02:00;122
2019-05-02T17:00:00+02:00;34
2019-05-02T17:30:00+02:00;58
2019-05-02T18:00:00+02:00;128
2019-05-02T18:30:00+02:00;106
2019-05-02T19:00:00+02:00;36
2019-05-02T19:30:00+02:00;76
2019-05-02T20:00:00+02:00;138
2019-05-02T20:30:00+02:00;1798
2019-05-02T21:00:00+02:00;1222
2019-05-02T21:30:00+02:00;376
2019-05-02T22:00:00+02:00;300
2019-05-02T22:30:00+02:00;308
2019-05-02T23:00:00+02:00;372
2019-05-02T23:30:00+02:00;392
2019-05-03T00:00:00+02:00;296
2019-05-03T00:30:00+02:00;618
2019-05-03T01:00:00+02:00;136
2019-05-03T01:30:00+02:00;134
2019-05-03T02:00:00+02:00;38
2019-05-03T02:30:00+02:00;42
2019-05-03T03:00:00+02:00;128
2019-05-03T03:30:00+02:00;124
2019-05-03T04:00:00+02:00;48
2019-05-03T04:30:00+02:00;28
2019-05-03T05:00:00+02:00;112
2019-05-03T05:30:00+02:00;122
2019-05-03T06:00:00+02:00;58
2019-05-03T06:30:00+02:00;28
2019-05-03T07:00:00+02:00;100
2019-05-03T07:30:00+02:00;120
2019-05-03T08:00:00+02:00;340
2019-05-03T08:30:00+02:00;650
2019-05-03T09:00:00+02:00;496
2019-05-03T09:30:00+02:00;2428
2019-05-03T10:00:00+02:00;1410
2019-05-03T10:30:00+02:00;1380
2019-05-03T11:00:00+02:00;1058
2019-05-03T11:30:00+02:00;128
2019-05-03T12:00:00+02:00;84
2019-05-03T12:30:00+02:00;92
2019-05-03T13:00:00+02:00;1374
2019-05-03T13:30:00+02:00;1432
2019-05-03T14:00:00+02:00;1012
2019-05-03T14:30:00+02:00;324
2019-05-03T15:00:00+02:00;604
2019-05-03T15:30:00+02:00;150
2019-05-03T16:00:00+02:00;100
2019-05-03T16:30:00+02:00;34
2019-05-03T17:00:00+02:00;80
2019-05-03T17:30:00+02:00;128
2019-05-03T18:00:00+02:00;100
2019-05-03T18:30:00+02:00;36
2019-05-03T19:00:00+02:00;82
2019-05-03T19:30:00+02:00;138
2019-05-03T20:00:00+02:00;670
2019-05-03T20:30:00+02:00;322
2019-05-03T21:00:00+02:00;56
2019-05-03T21:30:00+02:00;36
2019-05-03T22:00:00+02:00;102
2019-05-03T22:30:00+02:00;128
2019-05-03T23:00:00+02:00;184
2019-05-03T23:30:00+02:00;986
2019-05-04T00:00:00+02:00;470
2019-05-04T00:30:00+02:00;472
2019-05-04T01:00:00+02:00;164
2019-05-04T01:30:00+02:00;42
2019-05-04T02:00:00+02:00;72
2019-05-04T02:30:00+02:00;134
2019-05-04T03:00:00+02:00;126
2019-05-04T03:30:00+02:00;42
2019-05-04T04:00:00+02:00;68
2019-05-04T04:30:00+02:00;134
2019-05-04T05:00:00+02:00;120
2019-05-04T05:30:00+02:00;40
2019-05-04T06:00:00+02:00;78
2019-05-04T06:30:00+02:00;136
2019-05-04T07:00:00+02:00;102
2019-05-04T07:30:00+02:00;42
2019-05-04T08:00:00+02:00;90
2019-05-04T08:30:00+02:00;382
2019-05-04T09:00:00+02:00;454
2019-05-04T09:30:00+02:00;578
2019-05-04T10:00:00+02:00;1626
2019-05-04T10:30:00+02:00;1378
2019-05-04T11:00:00+02:00;1326
2019-05-04T11:30:00+02:00;1260
2019-05-04T12:00:00+02:00;1318
2019-05-04T12:30:00+02:00;1344
2019-05-04T13:00:00+02:00;1314
2019-05-04T13:30:00+02:00;886
2019-05-04T14:00:00+02:00;74
2019-05-04T14:30:00+02:00;128
2019-05-04T15:00:00+02:00;110
2019-05-04T15:30:00+02:00;36
2019-05-04T16:00:00+02:00;108
2019-05-04T16:30:00+02:00;298
2019-05-04T17:00:00+02:00;666
2019-05-04T17:30:00+02:00;82
2019-05-04T18:00:00+02:00;34
2019-05-04T18:30:00+02:00;92
2019-05-04T19:00:00+02:00;338
2019-05-04T19:30:00+02:00;1418
2019-05-04T20:00:00+02:00;484
2019-05-04T20:30:00+02:00;750
2019-05-04T21:00:00+02:00;724
2019-05-04T21:30:00+02:00;2924
2019-05-04T22:00:00+02:00;2460
2019-05-04T22:30:00+02:00;1332
2019-05-04T23:00:00+02:00;1266
2019-05-04T23:30:00+02:00;1270
2019-05-05T00:00:00+02:00;1828
2019-05-05T00:30:00+02:00;230
2019-05-05T01:00:00+02:00;222
2019-05-05T01:30:00+02:00;968
2019-05-05T02:00:00+02:00;52
2019-05-05T02:30:00+02:00;36
2019-05-05T03:00:00+02:00;118
2019-05-05T03:30:00+02:00;130
2019-05-05T04:00:00+02:00;126
2019-05-05T04:30:00+02:00;36
2019-05-05T05:00:00+02:00;36
2019-05-05T05:30:00+02:00;132
2019-05-05T06:00:00+02:00;130
2019-05-05T06:30:00+02:00;92
2019-05-05T07:00:00+02:00;36
2019-05-05T07:30:00+02:00;76
2019-05-05T08:00:00+02:00;130
2019-05-05T08:30:00+02:00;132
2019-05-05T09:00:00+02:00;584
2019-05-05T09:30:00+02:00;674
2019-05-05T10:00:00+02:00;154
2019-05-05T10:30:00+02:00;1280
2019-05-05T11:00:00+02:00;1468
2019-05-05T11:30:00+02:00;398
2019-05-05T12:00:00+02:00;40
2019-05-05T12:30:00+02:00;52
2019-05-05T13:00:00+02:00;134
2019-05-05T13:30:00+02:00;134
2019-05-05T14:00:00+02:00;90
2019-05-05T14:30:00+02:00;40
2019-05-05T15:00:00+02:00;80
2019-05-05T15:30:00+02:00;134
2019-05-05T16:00:00+02:00;134
2019-05-05T16:30:00+02:00;50
2019-05-05T17:00:00+02:00;42
2019-05-05T17:30:00+02:00;118
2019-05-05T18:00:00+02:00;132
2019-05-05T18:30:00+02:00;250
2019-05-05T19:00:00+02:00;38
2019-05-05T19:30:00+02:00;494
2019-05-05T20:00:00+02:00;806
2019-05-05T20:30:00+02:00;1490
2019-05-05T21:00:00+02:00;1294
2019-05-05T21:30:00+02:00;1522
2019-05-05T22:00:00+02:00;1192
2019-05-05T22:30:00+02:00;1408
2019-05-05T23:00:00+02:00;1174
2019-05-05T23:30:00+02:00;778
2019-05-06T00:00:00+02:00;1124
2019-05-06T00:30:00+02:00;376
2019-05-06T01:00:00+02:00;108
2019-05-06T01:30:00+02:00;268
2019-05-06T02:00:00+02:00;70
2019-05-06T02:30:00+02:00;356
2019-05-06T03:00:00+02:00;128
2019-05-06T03:30:00+02:00;54
2019-05-06T04:00:00+02:00;36
2019-05-06T04:30:00+02:00;328
2019-05-06T05:00:00+02:00;128
2019-05-06T05:30:00+02:00;102
2019-05-06T06:00:00+02:00;242
2019-05-06T06:30:00+02:00;74
2019-05-06T07:00:00+02:00;130
2019-05-06T07:30:00+02:00;128
2019-05-06T08:00:00+02:00;548
2019-05-06T08:30:00+02:00;682
2019-05-06T09:00:00+02:00;1220
2019-05-06T09:30:00+02:00;1454
2019-05-06T10:00:00+02:00;1312
2019-05-06T10:30:00+02:00;1264
2019-05-06T11:00:00+02:00;698
2019-05-06T11:30:00+02:00;128
2019-05-06T12:00:00+02:00;114
2019-05-06T12:30:00+02:00;34
2019-05-06T13:00:00+02:00;58
2019-05-06T13:30:00+02:00;128
2019-05-06T14:00:00+02:00;126
2019-05-06T14:30:00+02:00;34
2019-05-06T15:00:00+02:00;34
2019-05-06T15:30:00+02:00;132
2019-05-06T16:00:00+02:00;126
2019-05-06T16:30:00+02:00;62
2019-05-06T17:00:00+02:00;34
2019-05-06T17:30:00+02:00;106
2019-05-06T18:00:00+02:00;126
2019-05-06T18:30:00+02:00;80
2019-05-06T19:00:00+02:00;34
2019-05-06T19:30:00+02:00;146
2019-05-06T20:00:00+02:00;486
2019-05-06T20:30:00+02:00;776
2019-05-06T21:00:00+02:00;562
2019-05-06T21:30:00+02:00;396
2019-05-06T22:00:00+02:00;532
2019-05-06T22:30:00+02:00;1396
2019-05-06T23:00:00+02:00;700
2019-05-06T23:30:00+02:00;542
2019-05-07T00:00:00+02:00;568
2019-05-07T00:30:00+02:00;324
2019-05-07T01:00:00+02:00;136
2019-05-07T01:30:00+02:00;72
2019-05-07T02:00:00+02:00;38
2019-05-07T02:30:00+02:00;106
2019-05-07T03:00:00+02:00;130
2019-05-07T03:30:00+02:00;88
2019-05-07T04:00:00+02:00;34
2019-05-07T04:30:00+02:00;86
2019-05-07T05:00:00+02:00;130
2019-05-07T05:30:00+02:00;102
2019-05-07T06:00:00+02:00;36
2019-05-07T06:30:00+02:00;68
2019-05-07T07:00:00+02:00;128
2019-05-07T07:30:00+02:00;120
2019-05-07T08:00:00+02:00;798
2019-05-07T08:30:00+02:00;554
2019-05-07T09:00:00+02:00;128
2019-05-07T09:30:00+02:00;126
2019-05-07T10:00:00+02:00;38
2019-05-07T10:30:00+02:00;34
2019-05-07T11:00:00+02:00;126
2019-05-07T11:30:00+02:00;128
2019-05-07T12:00:00+02:00;60
2019-05-07T12:30:00+02:00;34
2019-05-07T13:00:00+02:00;104
2019-05-07T13:30:00+02:00;128
2019-05-07T14:00:00+02:00;88
2019-05-07T14:30:00+02:00;34
2019-05-07T15:00:00+02:00;80
2019-05-07T15:30:00+02:00;128
2019-05-07T16:00:00+02:00;110
2019-05-07T16:30:00+02:00;34
2019-05-07T17:00:00+02:00;60
2019-05-07T17:30:00+02:00;130
2019-05-07T18:00:00+02:00;126
2019-05-07T18:30:00+02:00;34
2019-05-07T19:00:00+02:00;302
2019-05-07T19:30:00+02:00;750
2019-05-07T20:00:00+02:00;130
2019-05-07T20:30:00+02:00;638
2019-05-07T21:00:00+02:00;276
2019-05-07T21:30:00+02:00;818
2019-05-07T22:00:00+02:00;370
2019-05-07T22:30:00+02:00;354
2019-05-07T23:00:00+02:00;280
2019-05-07T23:30:00+02:00;158
2019-05-08T00:00:00+02:00;146
2019-05-08T00:30:00+02:00;128
2019-05-08T01:00:00+02:00;42
2019-05-08T01:30:00+02:00;72
2019-05-08T02:00:00+02:00;130
2019-05-08T02:30:00+02:00;114
2019-05-08T03:00:00+02:00;34
2019-05-08T03:30:00+02:00;66
2019-05-08T04:00:00+02:00;130
2019-05-08T04:30:00+02:00;120
2019-05-08T05:00:00+02:00;38
2019-05-08T05:30:00+02:00;58
2019-05-08T06:00:00+02:00;130
2019-05-08T06:30:00+02:00;180
2019-05-08T07:00:00+02:00;310
2019-05-08T07:30:00+02:00;50
2019-05-08T08:00:00+02:00;130
2019-05-08T08:30:00+02:00;634
2019-05-08T09:00:00+02:00;34
2019-05-08T09:30:00+02:00;58
2019-05-08T10:00:00+02:00;128
2019-05-08T10:30:00+02:00;1114
2019-05-08T11:00:00+02:00;2498
2019-05-08T11:30:00+02:00;1990
2019-05-08T12:00:00+02:00;2178
2019-05-08T12:30:00+02:00;1760
2019-05-08T13:00:00+02:00;1080
2019-05-08T13:30:00+02:00;316
2019-05-08T14:00:00+02:00;180
2019-05-08T14:30:00+02:00;1892
2019-05-08T15:00:00+02:00;1344
2019-05-08T15:30:00+02:00;1262
2019-05-08T16:00:00+02:00;1300
2019-05-08T16:30:00+02:00;1146
2019-05-08T17:00:00+02:00;114
2019-05-08T17:30:00+02:00;34
2019-05-08T18:00:00+02:00;70
2019-05-08T18:30:00+02:00;130
2019-05-08T19:00:00+02:00;110
2019-05-08T19:30:00+02:00;46
2019-05-08T20:00:00+02:00;116
2019-05-08T20:30:00+02:00;128
2019-05-08T21:00:00+02:00;68
2019-05-08T21:30:00+02:00;36
2019-05-08T22:00:00+02:00;120
2019-05-08T22:30:00+02:00;130
2019-05-08T23:00:00+02:00;56
2019-05-08T23:30:00+02:00;242
2019-05-09T00:00:00+02:00;624
2019-05-09T00:30:00+02:00;144
2019-05-09T01:00:00+02:00;70
2019-05-09T01:30:00+02:00;36
2019-05-09T02:00:00+02:00;114
2019-05-09T02:30:00+02:00;130
2019-05-09T03:00:00+02:00;76
2019-05-09T03:30:00+02:00;34
2019-05-09T04:00:00+02:00;100
2019-05-09T04:30:00+02:00;130
2019-05-09T05:00:00+02:00;86
2019-05-09T05:30:00+02:00;36
2019-05-09T06:00:00+02:00;104
2019-05-09T06:30:00+02:00;130
2019-05-09T07:00:00+02:00;66
2019-05-09T07:30:00+02:00;36
2019-05-09T08:00:00+02:00;302
2019-05-09T08:30:00+02:00;784
2019-05-09T09:00:00+02:00;276
2019-05-09T09:30:00+02:00;1306
2019-05-09T10:00:00+02:00;1368
2019-05-09T10:30:00+02:00;1372
2019-05-09T11:00:00+02:00;1066
2019-05-09T11:30:00+02:00;34
2019-05-09T12:00:00+02:00;120
2019-05-09T12:30:00+02:00;130
2019-05-09T13:00:00+02:00;56
2019-05-09T13:30:00+02:00;34
2019-05-09T14:00:00+02:00;114
2019-05-09T14:30:00+02:00;130
2019-05-09T15:00:00+02:00;60
2019-05-09T15:30:00+02:00;36
2019-05-09T16:00:00+02:00;120
2019-05-09T16:30:00+02:00;130
2019-05-09T17:00:00+02:00;64
2019-05-09T17:30:00+02:00;34
2019-05-09T18:00:00+02:00;114
2019-05-09T18:30:00+02:00;130
2019-05-09T19:00:00+02:00;56
2019-05-09T19:30:00+02:00;34
2019-05-09T20:00:00+02:00;112
2019-05-09T20:30:00+02:00;2936
2019-05-09T21:00:00+02:00;1872
2019-05-09T21:30:00+02:00;828
2019-05-09T22:00:00+02:00;330
2019-05-09T22:30:00+02:00;296
2019-05-09T23:00:00+02:00;378
2019-05-09T23:30:00+02:00;822
2019-05-10T00:00:00+02:00;1350
2019-05-10T00:30:00+02:00;142
2019-05-10T01:00:00+02:00;138
2019-05-10T01:30:00+02:00;54
2019-05-10T02:00:00+02:00;40
2019-05-10T02:30:00+02:00;134
2019-05-10T03:00:00+02:00;130
2019-05-10T03:30:00+02:00;82
2019-05-10T04:00:00+02:00;34
2019-05-10T04:30:00+02:00;104
2019-05-10T05:00:00+02:00;130
2019-05-10T05:30:00+02:00;88
2019-05-10T06:00:00+02:00;36
2019-05-10T06:30:00+02:00;100
2019-05-10T07:00:00+02:00;130
2019-05-10T07:30:00+02:00;82
2019-05-10T08:00:00+02:00;546
2019-05-10T08:30:00+02:00;626
2019-05-10T09:00:00+02:00;1172
2019-05-10T09:30:00+02:00;2200
2019-05-10T10:00:00+02:00;1364
2019-05-10T10:30:00+02:00;1378
2019-05-10T11:00:00+02:00;1462
2019-05-10T11:30:00+02:00;1156
2019-05-10T12:00:00+02:00;1308
2019-05-10T12:30:00+02:00;1004
2019-05-10T13:00:00+02:00;312
2019-05-10T13:30:00+02:00;1416
2019-05-10T14:00:00+02:00;476
2019-05-10T14:30:00+02:00;62
2019-05-10T15:00:00+02:00;134
2019-05-10T15:30:00+02:00;128
2019-05-10T16:00:00+02:00;36
2019-05-10T16:30:00+02:00;50
2019-05-10T17:00:00+02:00;130
2019-05-10T17:30:00+02:00;122
2019-05-10T18:00:00+02:00;34
2019-05-10T18:30:00+02:00;54
2019-05-10T19:00:00+02:00;130
2019-05-10T19:30:00+02:00;118
2019-05-10T20:00:00+02:00;34
2019-05-10T20:30:00+02:00;70
2019-05-10T21:00:00+02:00;130
2019-05-10T21:30:00+02:00;110
2019-05-10T22:00:00+02:00;34
2019-05-10T22:30:00+02:00;70
2019-05-10T23:00:00+02:00;168
2019-05-10T23:30:00+02:00;192
2019-05-11T00:00:00+02:00;142
2019-05-11T00:30:00+02:00;62
2019-05-11T01:00:00+02:00;550
2019-05-11T01:30:00+02:00;470
2019-05-11T02:00:00+02:00;370
2019-05-11T02:30:00+02:00;376
2019-05-11T03:00:00+02:00;444
2019-05-11T03:30:00+02:00;500
2019-05-11T04:00:00+02:00;392
2019-05-11T04:30:00+02:00;390
2019-05-11T05:00:00+02:00;442
2019-05-11T05:30:00+02:00;398
2019-05-11T06:00:00+02:00;298
2019-05-11T06:30:00+02:00;322
2019-05-11T07:00:00+02:00;350
2019-05-11T07:30:00+02:00;318
2019-05-11T08:00:00+02:00;582
2019-05-11T08:30:00+02:00;242
2019-05-11T09:00:00+02:00;138
2019-05-11T09:30:00+02:00;792
2019-05-11T10:00:00+02:00;1278
2019-05-11T10:30:00+02:00;1542
2019-05-11T11:00:00+02:00;1532
2019-05-11T11:30:00+02:00;368
2019-05-11T12:00:00+02:00;276
2019-05-11T12:30:00+02:00;322
2019-05-11T13:00:00+02:00;1000
2019-05-11T13:30:00+02:00;1344
2019-05-11T14:00:00+02:00;1246
2019-05-11T14:30:00+02:00;1248
2019-05-11T15:00:00+02:00;272
2019-05-11T15:30:00+02:00;130
2019-05-11T16:00:00+02:00;56
2019-05-11T16:30:00+02:00;34
2019-05-11T17:00:00+02:00;122
2019-05-11T17:30:00+02:00;130
2019-05-11T18:00:00+02:00;62
2019-05-11T18:30:00+02:00;112
2019-05-11T19:00:00+02:00;814
2019-05-11T19:30:00+02:00;1410
2019-05-11T20:00:00+02:00;1380
2019-05-11T20:30:00+02:00;1542
2019-05-11T21:00:00+02:00;1058
2019-05-11T21:30:00+02:00;394
2019-05-11T22:00:00+02:00;326
2019-05-11T22:30:00+02:00;298
2019-05-11T23:00:00+02:00;388
2019-05-11T23:30:00+02:00;488
2019-05-12T00:00:00+02:00;342
2019-05-12T00:30:00+02:00;278
2019-05-12T01:00:00+02:00;330
2019-05-12T01:30:00+02:00;380
2019-05-12T02:00:00+02:00;312
2019-05-12T02:30:00+02:00;94
2019-05-12T03:00:00+02:00;416
2019-05-12T03:30:00+02:00;612
2019-05-12T04:00:00+02:00;92
2019-05-12T04:30:00+02:00;42
2019-05-12T05:00:00+02:00;104
2019-05-12T05:30:00+02:00;130
2019-05-12T06:00:00+02:00;72
2019-05-12T06:30:00+02:00;36
2019-05-12T07:00:00+02:00;116
2019-05-12T07:30:00+02:00;130
2019-05-12T08:00:00+02:00;62
2019-05-12T08:30:00+02:00;34
2019-05-12T09:00:00+02:00;116
2019-05-12T09:30:00+02:00;130
2019-05-12T10:00:00+02:00;60
2019-05-12T10:30:00+02:00;484
2019-05-12T11:00:00+02:00;114
2019-05-12T11:30:00+02:00;130
2019-05-12T12:00:00+02:00;58
2019-05-12T12:30:00+02:00;36
2019-05-12T13:00:00+02:00;260
2019-05-12T13:30:00+02:00;1440
2019-05-12T14:00:00+02:00;158
2019-05-12T14:30:00+02:00;130
2019-05-12T15:00:00+02:00;210
2019-05-12T15:30:00+02:00;390
2019-05-12T16:00:00+02:00;1128
2019-05-12T16:30:00+02:00;58
2019-05-12T17:00:00+02:00;86
2019-05-12T17:30:00+02:00;134
2019-05-12T18:00:00+02:00;244
2019-05-12T18:30:00+02:00;1300
2019-05-12T19:00:00+02:00;1330
2019-05-12T19:30:00+02:00;1364
2019-05-12T20:00:00+02:00;1324
2019-05-12T20:30:00+02:00;1276
2019-05-12T21:00:00+02:00;1330
2019-05-12T21:30:00+02:00;630
2019-05-12T22:00:00+02:00;86
2019-05-12T22:30:00+02:00;32
2019-05-12T23:00:00+02:00;92
2019-05-12T23:30:00+02:00;270
2019-05-13T00:00:00+02:00;610
2019-05-13T00:30:00+02:00;42
2019-05-13T01:00:00+02:00;80
2019-05-13T01:30:00+02:00;132
2019-05-13T02:00:00+02:00;102
2019-05-13T02:30:00+02:00;34
2019-05-13T03:00:00+02:00;82
2019-05-13T03:30:00+02:00;128
2019-05-13T04:00:00+02:00;86
2019-05-13T04:30:00+02:00;32
2019-05-13T05:00:00+02:00;100
2019-05-13T05:30:00+02:00;128
2019-05-13T06:00:00+02:00;64
2019-05-13T06:30:00+02:00;34
2019-05-13T07:00:00+02:00;128
2019-05-13T07:30:00+02:00;126
2019-05-13T08:00:00+02:00;32
2019-05-13T08:30:00+02:00;64
2019-05-13T09:00:00+02:00;1266
2019-05-13T09:30:00+02:00;1402
2019-05-13T10:00:00+02:00;1998
2019-05-13T10:30:00+02:00;1384
2019-05-13T11:00:00+02:00;2542
2019-05-13T11:30:00+02:00;1340
2019-05-13T12:00:00+02:00;268
